security,file,rank_1,rank_2,rank_3
CAT,CAT_2022_10-K.html,oil_exposure,,
CAT,CAT_2022_10-K.html,oil_exposure,,
CAT,CAT_2022_10-K.html,oil_exposure,,
CAT,CAT_2022_10-K.html,oil_exposure,,
CAT,CAT_2022_10-K.html,oil_exposure,,
CAT,CAT_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
V,CVX_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
JNJ,JNJ_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
MSFT,MSFT_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
NVDA,NVDA_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
PG,PG_2022_10-K.html,oil_exposure,,
V,VLO_2022_10-K.html,oil_exposure,,
V,VLO_2022_10-K.html,oil_exposure,,
V,VLO_2022_10-K.html,oil_exposure,,
V,VLO_2022_10-K.html,oil_exposure,,
V,VLO_2022_10-K.html,oil_exposure,,
V,VLO_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
V,V_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
XOM,XOM_2022_10-K.html,oil_exposure,,
